Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
389.73,997.545,134.793,415.281,970.663,134.954,414.629,945.299,121.862,394.337,1001.59,99.493
389.742,997.562,134.788,415.28,970.695,134.956,414.602,945.297,121.862,394.354,1001.57,99.4967
389.759,997.566,134.798,415.269,970.682,134.971,414.608,945.299,121.861,394.358,1001.59,99.5044
389.737,997.534,134.789,415.266,970.672,134.957,414.61,945.308,121.858,394.35,1001.57,99.4878
389.72,997.538,134.783,415.291,970.689,134.971,414.614,945.311,121.859,394.357,1001.59,99.5076
389.721,997.542,134.79,415.263,970.68,134.951,414.597,945.305,121.861,394.334,1001.58,99.4865
389.682,997.654,134.824,415.289,970.701,134.958,414.594,945.316,121.851,394.332,1001.59,99.4941
389.691,997.543,134.785,415.289,970.718,134.883,414.601,945.319,121.857,394.332,1001.58,99.5027
389.728,997.545,134.77,415.276,970.701,134.967,414.6,945.307,121.859,394.336,1001.58,99.4873
389.689,997.551,134.815,415.271,970.689,134.951,414.602,945.314,121.847,394.333,1001.62,99.5092
389.713,997.538,134.773,415.274,970.695,134.965,414.607,945.319,121.862,394.349,1001.59,99.5059
389.735,997.528,134.795,415.281,970.674,134.951,414.605,945.304,121.849,394.343,1001.58,99.495
389.71,997.524,134.808,415.265,970.729,134.862,414.596,945.308,121.852,394.337,1001.58,99.4982
389.692,997.52,134.785,415.269,970.688,134.95,414.591,945.294,121.85,394.33,1001.56,99.481
389.725,997.539,134.799,415.277,970.673,134.955,414.595,945.291,121.862,394.335,1001.56,99.4811
389.741,997.536,134.808,415.276,970.708,134.866,414.587,945.281,121.85,394.345,1001.56,99.4889
389.729,997.517,134.804,415.266,970.674,134.972,414.603,945.292,121.846,394.343,1001.57,99.4944
389.736,997.478,134.777,415.271,970.651,134.944,414.607,945.283,121.86,394.33,1001.59,99.4882
389.747,997.478,134.787,415.253,970.67,134.965,414.601,945.286,121.856,394.343,1001.59,99.4906
389.743,997.455,134.782,415.266,970.66,134.982,414.614,945.276,121.853,394.335,1001.58,99.491
389.745,997.466,134.812,415.27,970.666,134.953,414.63,945.271,121.853,394.346,1001.54,99.4832
389.747,997.507,134.787,415.266,970.635,134.969,414.615,945.263,121.86,394.333,1001.55,99.4997
389.766,997.433,134.776,415.3,970.64,134.955,414.629,945.266,121.856,394.329,1001.55,99.4989
389.772,997.439,134.773,415.295,970.634,134.954,414.615,945.257,121.845,394.346,1001.56,99.4965
389.785,997.455,134.785,415.285,970.631,134.944,414.625,945.252,121.855,394.347,1001.54,99.4992
389.724,997.529,134.818,415.295,970.623,134.949,414.615,945.242,121.85,394.345,1001.52,99.4912
389.771,997.445,134.798,415.296,970.612,134.944,414.616,945.254,121.853,394.362,1001.54,99.4979
389.795,997.458,134.772,415.33,970.6,134.943,414.637,945.243,121.852,394.34,1001.5,99.4853
389.784,997.452,134.792,415.326,970.638,134.969,414.629,945.233,121.851,394.366,1001.53,99.4893
389.752,997.521,134.804,415.315,970.609,134.965,414.635,945.237,121.857,394.364,1001.52,99.4982
389.774,997.513,134.819,415.332,970.597,134.956,414.632,945.231,121.853,394.364,1001.52,99.4959
389.794,997.423,134.784,415.341,970.601,134.957,414.632,945.228,121.854,394.369,1001.52,99.4911
389.775,997.435,134.793,415.349,970.638,134.858,414.635,945.218,121.856,394.379,1001.53,99.5001
389.777,997.442,134.796,415.32,970.575,134.942,414.656,945.223,121.851,394.376,1001.51,99.4928
389.814,997.428,134.779,415.329,970.576,134.951,414.643,945.227,121.861,394.38,1001.51,99.4934
389.783,997.506,134.822,415.337,970.605,134.965,414.669,945.23,121.857,394.39,1001.52,99.494
389.823,997.437,134.789,415.347,970.578,134.949,414.649,945.213,121.857,394.393,1001.51,99.501
389.794,997.496,134.808,415.349,970.574,134.944,414.66,945.217,121.854,394.401,1001.52,99.4959
389.804,997.429,134.802,415.365,970.59,134.941,414.671,945.228,121.851,394.393,1001.51,99.4894
389.839,997.421,134.785,415.366,970.596,134.939,414.658,945.218,121.862,394.399,1001.51,99.4966
389.808,997.511,134.793,415.373,970.591,134.939,414.658,945.233,121.854,394.398,1001.52,99.4806
389.792,997.506,134.785,415.362,970.615,134.956,414.68,945.228,121.853,394.415,1001.53,99.4982
389.822,997.526,134.809,415.379,970.592,134.944,414.677,945.227,121.855,394.404,1001.52,99.4948
389.813,997.517,134.798,415.353,970.598,134.948,414.678,945.239,121.859,394.412,1001.54,99.4976
389.843,997.449,134.784,415.36,970.587,134.943,414.685,945.24,121.858,394.405,1001.54,99.492
389.856,997.449,134.803,415.396,970.611,134.94,414.683,945.245,121.862,394.41,1001.53,99.4903
389.827,997.516,134.793,415.384,970.638,134.872,414.693,945.244,121.857,394.41,1001.53,99.5013
389.888,997.461,134.776,415.402,970.62,134.938,414.68,945.243,121.856,394.43,1001.55,99.5011
389.87,997.453,134.772,415.396,970.617,134.929,414.671,945.25,121.855,394.425,1001.56,99.5109
389.881,997.439,134.754,415.363,970.619,134.945,414.672,945.245,121.858,394.43,1001.55,99.4917
389.828,997.533,134.785,415.384,970.638,134.953,414.681,945.262,121.86,394.419,1001.57,99.4989
389.864,997.462,134.754,415.395,970.636,134.949,414.686,945.253,121.861,394.43,1001.57,99.5
389.864,997.477,134.771,415.378,970.611,134.907,414.689,945.26,121.855,394.433,1001.57,99.5049
389.864,997.479,134.777,415.377,970.637,134.934,414.667,945.264,121.853,394.442,1001.58,99.5033
389.847,997.571,134.798,415.406,970.668,134.812,414.678,945.268,121.862,394.43,1001.59,99.4997
389.831,997.569,134.801,415.388,970.637,134.921,414.691,945.274,121.861,394.441,1001.59,99.509
389.868,997.504,134.775,415.38,970.637,134.939,414.678,945.272,121.856,394.428,1001.59,99.5011
389.857,997.487,134.775,415.395,970.637,134.935,414.678,945.275,121.856,394.433,1001.59,99.5089
389.82,997.544,134.798,415.389,970.664,134.853,414.693,945.276,121.861,394.417,1001.58,99.5006
389.871,997.513,134.777,415.394,970.65,134.961,414.676,945.265,121.864,394.419,1001.57,99.4957
389.866,997.484,134.768,415.367,970.649,134.948,414.661,945.272,121.852,394.442,1001.59,99.5056
389.865,997.454,134.765,415.37,970.637,134.929,414.698,945.278,121.865,394.424,1001.58,99.4888
389.859,997.473,134.761,415.371,970.636,134.934,414.687,945.275,121.859,394.442,1001.59,99.5053
389.883,997.476,134.762,415.379,970.638,134.924,414.681,945.278,121.858,394.433,1001.59,99.5123
389.877,997.478,134.758,415.392,970.639,134.921,414.702,945.282,121.868,394.445,1001.58,99.5136
389.88,997.48,134.783,415.398,970.677,134.847,414.68,945.275,121.866,394.427,1001.58,99.4941
389.854,997.497,134.778,415.384,970.619,134.933,414.702,945.277,121.86,394.432,1001.58,99.5009
389.886,997.475,134.765,415.365,970.626,134.929,414.685,945.264,121.856,394.414,1001.56,99.4952
389.878,997.445,134.76,415.382,970.638,134.936,414.694,945.267,121.857,394.434,1001.57,99.4907
389.873,997.475,134.785,415.377,970.626,134.928,414.695,945.259,121.856,394.441,1001.58,99.511
389.868,997.45,134.774,415.405,970.613,134.937,414.692,945.253,121.859,394.435,1001.56,99.4941
389.841,997.527,134.788,415.371,970.627,134.937,414.704,945.259,121.864,394.443,1001.56,99.5081
389.826,997.548,134.804,415.368,970.626,134.935,414.69,945.256,121.853,394.426,1001.56,99.5003
389.892,997.47,134.774,415.393,970.617,134.929,414.682,945.254,121.847,394.422,1001.55,99.4938
389.866,997.439,134.775,415.379,970.611,134.949,414.693,945.241,121.853,394.426,1001.56,99.4954
389.869,997.453,134.776,415.39,970.63,134.947,414.692,945.265,121.862,394.439,1001.56,99.5068
389.842,997.552,134.8,415.401,970.617,134.936,414.701,945.258,121.863,394.443,1001.56,99.5065
389.817,997.517,134.805,415.383,970.613,134.937,414.702,945.245,121.859,394.443,1001.55,99.5146
389.881,997.418,134.768,415.387,970.635,134.861,414.687,945.236,121.852,394.427,1001.55,99.4849
389.879,997.45,134.784,415.381,970.613,134.951,414.676,945.241,121.848,394.423,1001.55,99.4929
389.878,997.476,134.781,415.405,970.619,134.959,414.689,945.256,121.862,394.42,1001.54,99.4891
389.864,997.466,134.779,415.409,970.613,134.925,414.69,945.239,121.853,394.44,1001.54,99.4997
389.892,997.45,134.765,415.386,970.611,134.943,414.691,945.242,121.863,394.445,1001.55,99.4977
389.83,997.53,134.798,415.38,970.611,134.941,414.693,945.249,121.861,394.441,1001.56,99.5019
389.877,997.467,134.783,415.397,970.607,134.927,414.703,945.243,121.853,394.436,1001.55,99.4937
389.878,997.459,134.77,415.397,970.612,134.93,414.625,945.197,121.89,394.449,1001.55,99.5091
389.846,997.555,134.803,415.399,970.647,134.854,414.687,945.241,121.865,394.448,1001.55,99.5015
389.844,997.51,134.802,415.384,970.602,134.933,414.676,945.241,121.867,394.458,1001.56,99.5078
389.87,997.466,134.784,415.392,970.599,134.915,414.686,945.243,121.866,394.445,1001.54,99.497
389.904,997.514,134.773,415.402,970.653,134.857,414.683,945.253,121.864,394.454,1001.56,99.4971
389.917,997.449,134.76,415.435,970.622,134.956,414.686,945.258,121.864,394.452,1001.56,99.5078
